evaluation_count,model,accuracy_mean,accuracy_std,accuracy_min,accuracy_max,precision_mean,precision_std,precision_min,precision_max,recall_mean,recall_std,recall_min,recall_max,f1_mean,f1_std,f1_min,f1_max,precision_0_mean,precision_0_std,precision_0_min,precision_0_max,precision_1_mean,precision_1_std,precision_1_min,precision_1_max,recall_0_mean,recall_0_std,recall_0_min,recall_0_max,recall_1_mean,recall_1_std,recall_1_min,recall_1_max,f1_0_mean,f1_0_std,f1_0_min,f1_0_max,f1_1_mean,f1_1_std,f1_1_min,f1_1_max,training_time_mean,training_time_std,training_time_min,training_time_max,inference_time_mean,inference_time_std,inference_time_min,inference_time_max
10,NaiveBayes,0.6667639699749792,0.0004353755841914193,0.6659716430358632,0.6672226855713094,0.6444166976274973,0.16359820415969342,0.4439810953572422,0.77805586458387,0.6667639699749792,0.0004353755841914193,0.6659716430358632,0.6672226855713094,0.5339230886869799,0.0008876129572252933,0.5327773144286906,0.5349083006913411,0.6666528416212383,0.00026714710584536266,0.6662494785148102,0.6669449081803005,0.6,0.48989794855663565,0.0,1.0,0.9999374217772216,0.0001877346683354264,0.9993742177722152,1.0,0.00125,0.001118033988749895,0.0,0.0025,0.7999699975419876,0.00022854893165536152,0.7994993742177722,0.800200300450676,0.002494388249102587,0.0022304920957741197,0.0,0.004987531172069825,0.023499441146850587,0.0008690185754494914,0.021943092346191406,0.025457143783569336,0.004488754272460938,0.0001459161751640107,0.004204750061035156,0.0046536922454833984
10,SVM,0.900625521267723,0.004688582226559756,0.8936613844870726,0.9107589658048374,0.9009269989782369,0.004475180493471787,0.8942938727714055,0.9105289779047245,0.900625521267723,0.004688582226559756,0.8936613844870726,0.9107589658048374,0.8986824035793839,0.005033286200365947,0.8912040289521483,0.9095352798483292,0.8991019890519016,0.006656664377477541,0.8901801278326554,0.9128878281622912,0.9045724563060917,0.005779892197100793,0.8949579831932774,0.9171597633136095,0.9585106382978725,0.0030790774969067704,0.9530663329161452,0.9649561952440551,0.7849999999999999,0.01599804675577615,0.76375,0.8175,0.9278362539251619,0.003148114311049683,0.9231696294064478,0.9346365302382407,0.8404475875136921,0.008859514091880474,0.8273527420446851,0.859395532194481,42.56235761642456,0.27260864372988397,42.08986711502075,43.10804510116577,3.256909942626953,0.031454436381408525,3.186418056488037,3.294984817504883
10,TextCNN,0.8751876563803169,0.00417035028669751,0.8682235195996664,0.8811509591326105,0.8742930088644197,0.004351346803110702,0.8668659552498482,0.8800018870276815,0.8751876563803169,0.00417035028669751,0.8682235195996664,0.8811509591326105,0.8740766231151145,0.004459940633248938,0.8658847983498387,0.8795445781619716,0.8941106871747762,0.009845571036325789,0.8779481132075472,0.9130158730158731,0.8347071964394827,0.015561641004328232,0.8055893074119077,0.8561549100968188,0.9221526908635795,0.011170519517739516,0.899874843554443,0.934918648310388,0.781375,0.02463134436038764,0.74125,0.82875,0.907803316292655,0.003040513614119005,0.9040680024286581,0.9129239230064161,0.8067075534929776,0.008628846157637926,0.7896138482023968,0.8170055452865065,179.19104788303375,1.8247687018310794,175.27531504631042,181.23199605941772,1.3805081844329834,0.018343534810956273,1.3564229011535645,1.4260847568511963
10,LSTM,0.7412427022518766,0.09336262030350687,0.6663886572143453,0.8865721434528774,0.6072534585861779,0.2006861084853875,0.44407384246393816,0.8856683450511715,0.7412427022518766,0.09336262030350687,0.6663886572143453,0.8865721434528774,0.6598590639107798,0.15651356593804536,0.5329775146288908,0.8858984223113178,0.745914667853522,0.09901896844377771,0.6663886572143453,0.9057527539779682,0.3302776930746578,0.40520649218762045,0.0,0.8735119047619048,0.9700876095118899,0.03799977237469129,0.9017521902377973,1.0,0.28412499999999996,0.3505536023563301,0.0,0.8075,0.8374822460005689,0.047734836146659326,0.7997997997997998,0.9158415841584159,0.30505675768642593,0.3749670577024404,0.0,0.8260869565217391,150.51765489578247,1.1465655719284356,148.5143370628357,152.43218994140625,1.3872668504714967,0.1166817573886617,1.2690141201019287,1.5736026763916016
10,GatedCNN,0.876605504587156,0.004667765458027025,0.8669724770642202,0.8824020016680567,0.8753830593478824,0.004817922380938083,0.8655226342392578,0.8815153775044302,0.876605504587156,0.004667765458027025,0.8669724770642202,0.8824020016680567,0.8750326917218747,0.005019246087356502,0.864693960520408,0.8817849117999669,0.8899022761858584,0.007085028357542624,0.8777318369757826,0.903680981595092,0.846380923714025,0.0074560958029051445,0.8372395833333334,0.8619718309859155,0.9299749687108886,0.0046950351644312,0.9217772215269087,0.9386733416770964,0.7699999999999999,0.01716646440010289,0.74125,0.80375,0.9094674276629048,0.003118101944905278,0.9030689759951382,0.9129640900791236,0.8062493066796668,0.00902047999529247,0.7880398671096346,0.8201530612244898,149.64153590202332,0.705207051606435,148.2549328804016,150.74727487564087,1.1339832544326782,0.010241763092987686,1.1242210865020752,1.1567680835723877
